Id,Price
4207,237416.66198077842
10301,207851.6952331666
4041,211437.58250858742
5319,140319.09764309143
7141,144098.86593410713
8664,214900.5155996337
4867,188703.36108040888
11188,251733.30544120367
9485,241760.82422983562
11082,145033.699070546
15217,174933.5044550395
9453,144902.90210994857
14017,149610.326335781
5892,245309.0560687364
4855,159517.1462740053
3594,213131.46029134982
3335,178781.42422944796
111,178259.2020337272
13904,141298.2420326653
3731,232013.0460110807
12751,149942.7298641133
13734,149668.1351804193
12995,181476.17791689187
11298,194809.34987599697
10978,206667.5032311017
2848,182007.63540901462
9280,146618.88128469058
6698,212716.93321489004
4510,115655.81778491316
6539,134555.57260841478
6658,142598.79594801893
2508,197510.25303215068
11329,239895.77613478378
1186,196706.9563807516
13289,146445.72701804925
13269,145398.300833045
3499,154605.49347330516
9152,286238.7435671705
14037,195462.8911307777
7021,205492.61261189697
5196,207297.08910104306
10685,173413.90468464114
7438,194683.89399106777
914,201523.1017877987
3304,143231.76911616718
7782,140590.89025893706
4481,211430.0230485159
14801,198914.16397097651
10286,140588.97836187956
1738,245184.83855361477
3146,241017.3789077706
10153,244448.23920802548
6791,216862.657450489
10865,153858.81787256405
14959,208950.12733294058
14157,204621.97765249538
16466,184174.19516180197
9835,179904.4470635429
8603,248830.5760006005
5140,136118.79331315996
13943,172512.3493521928
7607,218320.84645832353
7644,272586.75062163407
3214,139453.53866664434
8205,231961.78546949872
6897,206366.27251258804
8088,240949.43117696664
10670,207024.88892728966
563,198006.14060344012
13945,231158.01251189518
4255,213064.49644676442
8363,215010.7431097702
10409,248305.3369127923
10387,205667.34712856667
2844,137025.4426569757
273,205515.48884793013
11742,207688.23910099946
14150,207576.25432231263
4173,432708.9287107888
14090,181573.99779473487
4010,309280.95214305504
7137,265195.21500902827
12571,261608.1095781401
6254,183508.1159086104
5807,190354.21175518457
8290,228378.5323405042
12516,148812.37629518603
15733,207245.5750764348
13369,183827.26500181181
6995,321409.0633830855
12745,192871.08557432823
222,179290.95282840123
14378,334768.2973433151
13586,202198.25472745547
6719,196968.29965723833
190,191100.4120659651
227,163443.2468516388
8585,206172.66659416273
786,334836.57778502157
6376,191678.1751954578
16655,218183.32111722612
16607,160249.7301077857
15248,427152.3462653414
14873,211556.80808975626
6321,240825.2400218566
9326,292307.226133767
15961,189350.8959846828
5805,191044.88689513222
9989,427313.77422772784
6872,241368.1112026686
16537,203652.8636706949
12001,335919.9084988246
11859,142945.22900638593
2471,209051.75619031466
14255,165445.3912841075
7481,208694.04130922086
14083,292226.808246936
1331,190572.8353431554
2106,201372.25578372786
13063,206302.3845031391
9420,177314.6157118519
11651,156712.1938726566
385,304708.5075402244
971,159965.72584226387
6910,156302.21651729956
2650,154556.85191366277
14897,141531.2052177576
5286,176986.35036373496
2366,158472.9710526114
15628,145905.9739294592
5645,198041.18129909644
11094,156038.44932468128
8102,166235.96834327313
12712,188121.368453183
3133,179288.069055874
5067,172712.29762353215
15949,220846.48017976145
7799,158603.8011615002
10048,136159.67549447468
16390,212284.0369553146
13621,164786.71779995345
12720,185388.0239927546
9901,220839.63036377754
9286,153424.55101950784
15543,158532.28572032988
11881,166818.04719183935
12468,147456.0959487233
2183,211334.52533824815
12406,147301.51992186534
13784,244809.53192595256
2790,200416.8361538312
3883,221944.47581345483
1663,178561.78869837322
10080,202725.5144849027
1613,217977.8927619448
16193,180024.42877738376
3,144488.43739083488
6443,221730.5347073511
3531,155264.58002105297
15471,140709.221282915
5333,181241.3573522106
7725,147144.94602396342
11321,196582.3457015146
6551,191610.00483981802
11065,194744.44681454412
3382,168904.54352092874
10528,212942.34027258554
11344,182184.2086341528
9932,148867.2250592083
3740,189589.78167131706
12708,149615.81264821618
14541,149953.89918062265
5309,196726.50898856777
16795,178725.41354848305
16579,200784.9649279976
15833,392534.05893360433
14215,359313.5935729697
16496,198893.5042793923
4799,342918.1630961741
1580,284640.3912873511
11704,270772.11109958496
5883,366790.55348861543
4,201127.70506136367
6091,235343.26465030535
13107,276579.0042225881
10699,208534.3613882746
16455,258759.77524019382
3015,183141.5567315143
419,244796.61630023053
7788,189412.10853633354
7251,297336.0800708413
6777,357460.0155670002
5529,384520.17301148275
1138,362000.40134044056
3805,273050.556219871
6144,277859.50186145393
1285,224036.79810821757
6518,214659.72228223007
10571,272563.55981244234
9438,150316.8185677106
7778,195354.9422776032
11547,279357.9137417797
10551,162646.3408869106
13995,182158.121648062
13631,157783.02565374807
10243,214946.06113282347
12325,217950.91498819916
14233,126650.84383566266
9073,125938.06313171552
13207,185816.24936034167
14764,149493.1737110283
7169,131336.57360082908
2441,220461.01009560772
9203,186297.20337833534
12102,207645.8076850433
1407,175632.79283545303
7732,183065.76170793138
12128,182786.7710238127
14540,210088.07856562812
5649,145212.53196479357
8316,125612.40014057035
15627,128058.37072223552
14676,141806.37689395438
6955,125336.73987803065
3986,125045.3440433938
14190,173754.83805955792
5099,131679.6084971877
11636,200173.329101554
12886,125174.19369756116
362,143693.0517751764
8228,196657.81028577161
1228,193187.46983525736
12579,131908.25317008488
1338,161755.8564978561
8993,186986.68051885502
8981,129211.34926171032
3242,132182.8986925001
6626,217045.8477436807
12401,195170.6155065673
11593,131661.81825069885
9405,124039.76861354364
6610,174437.13581761715
11318,205080.77995908578
7239,126584.09345067131
16740,125227.93579508743
4089,248012.12124481684
8962,127039.31341605296
15147,182349.37007014788
6615,134950.235781267
12426,183788.3572284119
12127,208353.28988003355
13831,179178.27949395063
12713,214674.9088154369
5132,126204.12627748544
4646,196469.63422150663
13672,177860.87966903477
6543,202054.05958580482
6150,207470.18500946613
11540,224054.58424086613
10395,135102.51853896963
16716,124571.46454011195
16128,183504.18726881882
6258,126111.12186254689
9532,174857.54489210012
8426,126665.59113382625
15095,213542.9116197521
9802,185939.61447473205
6542,156972.57319686344
14766,126650.3448202215
1213,207081.97529182758
15942,146018.7402386112
13000,181838.2735548011
7183,187966.16186425206
9391,193970.26365889402
14595,211294.32699761074
1052,146371.4035038867
14583,128854.72743933974
4839,125505.00363216341
14680,161454.5523391872
5505,125631.19427317094
10823,127707.76953452309
12195,184676.70630180323
4343,144656.10860145703
16143,212776.72114596283
15565,141240.47853593808
11291,158651.89458538048
13961,131660.07930655952
8516,129884.03889624977
11174,217434.87959610633
10795,181844.0229372088
14916,150283.8988126231
14384,156795.25425024537
1957,187932.38504460957
13666,130012.67113340751
9702,181873.2734498457
16231,141189.97444928298
14015,181297.48796871165
980,182849.79394212292
9,131091.79572721483
5509,127153.68887015915
5948,125552.39239446759
1859,181408.30733530447
2314,123559.94398130466
6853,171671.1797268452
3644,217970.3549037374
16132,148839.67878257716
11081,158594.4449170834
16111,154925.85828874732
648,215551.95576199962
16057,208210.67038374286
4618,141143.50405431958
256,128366.73096088889
7351,154854.5619138161
14106,189706.18439210646
13058,153342.28854878698
6723,185797.70147111337
12640,160939.448581166
4190,147645.84788333948
10486,126968.0820428119
10663,193730.62298983976
14803,180999.40612213753
12580,176838.52276114115
7855,151481.92936551603
10299,186022.05617378096
11552,199702.63011923493
13980,136541.24023463344
10842,126006.82974905497
13601,125349.76354628532
4562,147132.18547283544
15231,154920.37722591704
10120,152507.75172891456
11384,201686.50766009092
11727,208842.79082605615
15599,178505.34977603366
14006,198331.4433228747
1758,126636.6850367203
2770,137453.85262837703
3310,219672.68408040516
7110,141144.79095758402
12776,125917.48698443126
10769,135987.70616628721
10905,186573.77596692205
11366,182330.79137817697
1359,179896.4120274496
6174,125324.70458127219
11792,147711.78287257117
8267,125272.13705171198
13907,141253.54237217346
7031,131055.1344630778
170,146989.8836258309
11373,215539.89913601568
14931,219318.91830935996
5745,134819.15730848556
8803,125057.98012787024
3639,215514.90942422234
1024,184191.098848685
11259,139701.76271183978
11798,214605.1327337705
9198,129059.66289296783
10617,186102.43651522836
5243,186368.58481165193
6854,185522.89435643566
8263,181325.53775834315
14572,215568.73112834527
9009,132712.64960510854
13030,176536.9205642495
14269,128963.91032706304
14224,204032.8351586469
16727,226345.27608006995
11222,212319.4142958267
9596,166174.00829471703
16154,185176.18613638074
10162,210985.29250426614
7339,185454.18252510764
11089,125743.90296651947
6998,179604.3309106593
14673,144732.53465698162
1768,126256.68403349869
16465,196382.59989102616
1906,155772.80350399244
2569,124746.77487794899
2122,129325.79285111936
7044,175436.59855532937
1006,179919.7116476815
12271,178186.67640502818
172,184192.50268781232
4755,179665.70829206458
1139,189208.75073613363
4743,168316.89582698952
3078,127852.36297846927
10478,219338.26946046748
14130,166001.44301115154
7743,208292.44932157814
10747,216820.3078797046
8466,183622.1712331395
15983,128422.293478416
10664,184710.05160263742
8319,184017.78495350003
14040,192076.951734651
5916,187787.6159999749
5377,208907.24087061174
10858,127301.70351080329
7636,157570.22629599148
3268,207685.5729303451
12526,183319.48050967607
5615,167274.43086050797
8718,182928.00737615375
4532,172473.7707097096
6732,162905.72173845206
6491,220905.9415717155
13456,126168.32781605858
10746,128130.57635236403
11169,175894.34674566324
10749,182837.65475228775
10350,208482.9016652184
14107,125933.95271956909
5818,131635.91476129435
14685,125313.07049569214
6396,211065.28544861628
12123,124228.17593657975
8222,131517.86619146683
10932,180973.15515142554
2610,156292.35591801986
13195,212190.1449266584
2982,189750.24053535084
1189,125218.16261529275
7664,179431.99379274793
10154,183888.16567376303
2873,210560.28166525203
10260,182743.01672284576
12829,211667.97159192766
3177,180119.26391008924
7551,137412.1190311995
10674,166975.5895456886
11538,201940.5442732304
11110,185935.5573698045
7171,184238.2972362916
2423,125735.1930033827
12064,187415.21090784957
15936,212913.8927412211
14788,128753.39307086734
11772,147509.94632110887
6130,180157.37219138068
15419,142528.7960053616
7447,125943.12251349389
3691,182353.3271849902
14462,178441.52294969806
11228,211493.43883567056
16442,215842.70105288795
14350,186572.2785341848
12249,128296.9615542855
12499,213881.6528721156
3658,181925.75900902587
11761,212425.1449778699
7748,223131.1648047197
1908,179218.0092739153
7640,210463.27342969118
4478,127610.30243232922
11190,216325.11504354724
10156,367574.8271460706
9136,181766.20295176524
11143,209154.2492431544
1124,320923.2748252855
12065,156842.50517821687
6283,189076.2835447816
7671,375500.35809600307
12705,198471.73764193812
669,116527.33124626812
13154,253835.03174587162
8544,449499.7489563825
517,369976.9397906218
16101,236789.40212966813
13377,275270.84784475685
2838,124385.62765202997
8848,209589.70393292184
15397,416592.33191337204
3645,192037.53762756576
14436,191242.0622465266
7854,197101.89009382352
1695,159834.16966896656
7991,160624.4296592922
9952,196838.5120464248
11488,372910.049637713
528,170085.33738007335
295,170224.01803559755
4854,305273.2924444286
9060,260416.35147354458
11363,196054.23569776912
555,334008.7088327634
11453,258461.2276225617
856,173814.24530390298
15149,222473.69646205605
2858,249328.70647766945
2842,206711.49316490642
15897,327394.61747941986
14415,184269.66506709546
174,188110.8534105591
2003,188040.74349062145
2406,363304.8066104201
14000,334189.3987943106
6339,168226.22299647846
12275,332745.59891063505
13970,146653.42033259477
11482,190979.17831759574
2083,166474.6579717887
12611,141728.69063425608
2789,265503.3864779052
6393,174961.1831361904
16171,353411.78370677936
8005,194725.83779425535
5816,173428.8370730873
12472,171531.32441872617
8547,209511.00992410653
9484,189399.87497414424
12322,181388.6714023753
1990,215882.28445877475
16275,247487.53170468923
8151,214817.31505026843
8467,334237.7021399147
10708,160189.590122163
2560,176403.08928549872
12505,224196.89384630552
2825,273790.35137940425
9547,136114.53792280317
9409,148607.38858581896
15168,223008.1281551074
12396,182363.7086492078
1151,166649.59358145657
13489,243468.38822048952
56,290573.68249136634
5806,164342.80031348005
13103,241366.89178128712
6322,157845.7101873834
1068,251580.94106512525
162,172648.79046475978
12353,184006.48240328245
8946,186058.30349510815
8,350123.8559343224
939,169592.52227521408
4271,238881.75864278874
9178,174808.8765776126
10251,220219.47513572787
3648,163775.75255705966
14982,218874.99772356628
3889,158469.27561056853
10800,173409.4201171275
3535,175692.86212476026
10948,185473.54472742532
5222,200140.76228919844
2446,227009.0557320443
2932,267007.0525322167
14307,227920.29648607495
14313,157679.7715317507
2053,223485.81956140112
7808,138061.00876888703
395,157523.67497560612
16611,146717.79124122742
14068,200601.5675739037
9037,352137.0343490077
15257,188610.88990017035
12630,155258.0942456033
15858,330096.1900769161
797,147064.4721510239
709,137273.95610335818
195,201854.55066671094
3160,143694.94839100097
6560,238667.534321725
4749,202951.17178112688
2392,316932.0081062874
3528,199728.58130363948
4677,181861.91289351473
6704,164422.75814987824
6383,132721.89575275697
6816,259202.69706552537
4134,216576.52636122107
6639,229811.97612192717
11837,226197.90907427142
5787,148516.83060189718
7902,133172.53934662207
3331,317921.5375884077
11525,195204.8843967916
16251,133595.58851183462
11931,234968.9471043842
3444,128929.01812380599
15220,142723.19669468806
13285,204956.5028036606
15469,321927.04644882213
12736,281553.83389466983
8065,147421.93694490477
2690,167451.188483861
15325,183879.82041763363
15937,274161.22321136383
3929,152408.37903981007
16722,192577.79470694406
10962,257613.022550965
7673,213238.1507326255
10877,282270.1903801122
11650,261158.69454659906
16156,185956.5865566931
13924,131347.43127187339
10644,235761.89349270516
13646,255700.364084699
11444,145780.56204834313
15411,243740.24661658693
14203,141645.56893265215
237,205032.69923697182
15896,144234.12682795327
12474,166970.24877896844
13639,207032.324517026
11640,138912.14817802244
14191,257998.35073452184
12108,241029.6509068552
6552,183846.15849953142
15999,243008.65949347205
8305,203182.11195252478
4330,143560.5215181283
6554,191947.37293308298
10594,168274.64902668216
11357,191852.68428665903
7391,186858.56124977896
1105,403922.02442948427
8932,194430.09897544418
3420,135132.24434837644
5155,180050.99557028725
3381,186274.92104361637
8340,182884.6879695401
3161,327834.5084526032
12901,146651.24813281975
10272,248401.14900221038
4205,235204.07725323128
13689,188897.7504786276
7286,139088.39694575252
5514,244710.45166537876
3190,186118.9517620275
2163,255897.6929829979
321,234853.0468405567
6561,146458.40148771924
1222,326751.92407678405
2326,205354.40477154322
6677,200733.25189558347
14995,314946.1330963495
11036,266291.7125134243
6591,156991.27131918792
11229,179273.28548498006
10235,161294.87588394826
11486,191806.246149127
12443,214760.26734406396
609,163170.66841173594
862,197547.02093440434
9692,232424.57312469068
7960,128842.49996727008
6683,236078.64283158362
14013,182503.31031708117
8318,153101.63770508752
1221,244522.16899186288
3375,181832.5862667182
1730,137837.79742052965
14794,159683.97266829104
8931,244364.57002523253
6209,162281.3765847896
9078,233480.45229763768
16488,132902.04642284405
8885,158390.31501740575
8170,233382.51024051174
7460,366883.9379569835
4342,137717.50037393763
2966,228739.18228961146
13894,184528.58236043245
15813,145988.88030576953
384,133187.97204912093
14371,178157.2168708296
6334,178472.8380225381
13270,227542.00996129296
3028,130519.07298869679
8197,137152.61836401946
181,228699.43648883482
9922,180703.9345052006
4870,160771.2310703462
11537,136283.38935527854
9678,189123.2994625808
7532,161427.22754824357
16617,248705.31058961758
2733,135641.91869629844
11216,178716.45422558012
12655,252089.22300755084
3009,130317.61257730315
941,238482.70063352046
15652,148274.2777297836
8992,224756.87937671176
11499,190210.42663239824
13791,193582.198989281
6428,132411.45781645563
14578,144095.13289671845
4423,208635.21763987234
14915,194774.46124303268
5404,206525.56794723842
5010,208500.87096178927
10552,254217.3978580044
14683,242579.5642295092
16043,158905.759479708
1985,203150.30860497206
11948,232593.30528667828
8462,192232.26367226135
13414,200432.3608574532
1959,205837.00673769275
2872,199588.55442676658
15344,195309.42450495344
6672,211256.00276990482
5722,196773.0033133078
11068,324082.21684381744
15196,198660.03619662113
7485,200650.33294687895
2075,167864.96818719327
14478,181389.2265007447
3127,167574.4473302842
4362,187220.77802870274
694,230715.01213763413
14594,197211.34402666442
14799,282473.20721464657
10078,241747.9254278081
3707,184210.969170267
3611,243888.7614481762
16009,229309.6967371785
10208,217821.96907631282
4885,152401.0992736928
8180,234248.0154795023
3002,148831.5508755217
16267,193872.87414182266
16079,266771.2447253591
13,192533.802881656
3107,203223.4798788336
3384,216177.7047351345
6882,374529.18150859344
1919,166463.4926372034
15049,174676.3430417573
8076,188625.68510253774
2045,175893.92453180157
5009,179460.90000325348
12326,199321.93726834582
15275,219840.5583017137
51,241030.45840255963
626,210820.20757679516
12706,176735.7489087016
11857,185575.08629588108
13454,181887.04399429253
10890,241034.88307799867
6476,179217.1334347669
2710,301044.39515623625
14337,243253.4433919012
4720,157830.4354292261
7013,222032.4483780551
12898,147024.3706348281
12318,251958.95836768925
15653,142550.7115231396
6648,177986.60898474712
9134,178654.4509764004
5783,323650.22074810974
1027,222518.3822371514
14712,320075.3144654357
6786,187458.90995059942
6929,332468.59120212606
9923,296024.99281678564
134,218729.0063437597
1156,317219.9746850299
13193,214125.85815187683
4453,230783.8776129942
13974,233076.31457401955
11193,166556.67606899483
2111,180656.70526191406
13451,181697.90785968082
7662,243637.290194654
16613,171027.99266186662
1476,172026.01940462284
13732,166301.8505301817
15206,148076.19677516198
3259,231164.33006701595
5526,250888.3752361237
9694,228104.78144749987
2413,245899.12868786347
15806,266379.6685966083
7132,175829.9816565653
5305,174976.1852123371
6270,266570.0292683406
9993,224333.61641154354
9940,178718.15020634432
2886,227557.9192643015
9476,188985.59810226038
12847,175216.87209328308
7965,243350.2955601519
426,175145.72070164737
7543,185499.80055883652
927,178285.5488392586
506,186903.95140276293
3029,187493.17429931395
1839,314804.4626789542
14297,259609.39518616293
3326,278862.89805811876
15401,217137.06038455127
6754,180771.6971870653
13325,214634.4900342337
12543,188854.0094509012
3053,261382.35346730333
4485,181251.73700137585
3238,187259.85803928223
15341,246459.27784453603
15298,326664.75887255464
10883,160797.49298470953
2774,205231.60443495246
12343,242773.0001631029
14335,301249.43431653886
10775,332237.02307682583
2949,165344.88820571013
14691,304635.2378985971
4183,188243.7354924829
12790,238532.0922889507
5453,181406.03543136115
15239,244381.66767158767
3174,408471.523958626
15358,180528.93445258253
15320,285463.84267519624
11686,243955.70161952396
6904,182666.03342427846
13453,282067.48531318794
16748,253438.29552690158
3690,195136.15070999428
11440,147336.003437362
10743,421905.0232200191
5855,234080.22759611366
5325,243699.28546720196
2246,182811.00887047555
3804,183806.22018655456
1698,349564.5762663867
8092,187455.785508265
861,184466.91496703017
7032,145221.74766452404
12405,190901.3932997105
15859,352234.857749368
13674,229814.72848893903
14517,189347.65808089127
5624,184066.45499140152
11933,283363.72091715614
986,284197.2665882867
9654,139526.84416847397
11043,220706.80829821294
5538,215802.11880273666
7268,308216.39727233787
12038,289111.9750970881
8129,220664.679753456
254,190488.7780280415
4817,167618.62017079897
903,202523.6490012725
8200,310794.65630533855
14599,163309.06086218866
4658,305464.31504610647
10150,330467.48490782944
8317,166171.80704259776
2836,169251.01989492876
18,235347.54614115736
10384,171934.80917520102
25,171160.01618467667
15211,251585.71791671382
171,156027.9153781561
11576,335688.6542352802
1928,210983.82849750423
11295,348521.5046139808
11569,211831.77096035762
11934,225038.35494259078
10448,373971.4054839313
5468,176637.5251937584
14262,202207.09024520082
15284,176013.60393008348
1676,276732.81775231333
16053,481948.136083014
16228,476619.14489989256
16666,322937.38943186525
7873,264851.51344524254
13367,338290.2977058418
13966,308214.67074354267
1506,440331.94307534833
6113,216979.9757222427
15759,351204.52529091475
11130,264547.11993825604
13446,506260.9180012232
1618,277871.17888169165
15339,164255.0649026136
16604,446140.52753172134
11907,204726.59926583225
15960,369874.99225545645
8159,492399.88292846765
3517,227671.21992347203
14108,189056.79376787215
8948,163510.2798757898
11446,210980.63217230947
10378,287663.5838005394
13286,173081.87453504835
8325,172198.89090819357
12691,218145.0686996313
973,169709.7852865179
4891,237923.0072349425
946,176271.36424353244
8880,228698.14676315198
12019,169680.56601890933
7730,163554.06165319352
2590,217956.91139422098
15982,224016.069570316
11100,196536.6055754926
5778,212723.94150571586
6251,171471.80253717117
497,179214.51877624993
15451,187446.36861532283
10782,174546.1773751453
2373,228050.10553452242
5801,169593.87352942643
2190,231862.704689613
16110,175734.8017731643
10514,224531.5685018941
16182,272925.30740850564
11019,175582.98325410835
3434,211717.2692187824
8030,235724.2496277752
12409,384502.1192237575
4606,230159.15748372814
16354,353969.55970582785
442,174613.0435602703
7581,262744.89767999924
14382,182816.50314363124
5777,187933.24342879103
5409,166010.86238765123
8463,243778.8556244397
2261,495862.88934444496
7053,402649.32272433466
5903,270363.6670736533
9148,265126.7159745714
13844,179909.88911985338
9577,240499.2608830098
11054,373000.8613712114
16625,182648.11938409903
14741,317643.65384242655
15090,243804.47450761133
16325,255958.8209847304
8675,180198.09441697155
4172,232092.7810940316
13140,291362.271674387
5232,470594.42683154857
5945,476310.83439192857
3910,344628.99544823833
3950,328046.1082248536
3843,225371.5395485971
15642,300365.4018091963
6450,437792.105869628
2193,403321.7408639835
14671,374530.51525924075
13411,220066.8997561281
245,214765.55776585836
1962,326532.53584519104
6851,216415.29526836993
8321,296659.158825297
9151,397812.57221687614
7987,185712.95970304924
16054,290094.4700640139
8806,330331.4546141219
8494,168300.14489581066
4474,142861.19205865622
7231,166929.91455268234
13702,219404.76627949378
5405,177994.26597106992
7852,175410.85697914628
13396,180980.13760596165
8721,297279.7310762365
12622,171648.92479039115
11528,174588.93503438667
11086,173977.21032175768
4044,148824.88401266895
14094,182951.66669604753
13499,290018.9298397065
926,144999.73680101093
14413,162848.29113136526
13386,177238.51892726126
10896,172708.9296674759
11617,163325.5844733015
11324,181767.3876573613
3563,180445.67173264944
16412,183027.95282603297
250,202965.13666207725
3877,172315.64365803465
9841,222023.5801753297
1272,234430.53164848487
1233,183637.29154158352
9165,183151.99703407296
1771,147143.99949694643
4126,242673.31230166773
11128,165277.20255119345
13280,213512.78650148338
9329,178136.07470341062
11051,330000.2078526033
7386,175915.7379871762
